address	size	section	unit	scope	name	demangled
0x803083A0	0x8	.bss	lib/uty_tmr.c	global	utytmr_unit	utytmr_unit
0x803083A8	0x18	.bss	lib/uty_tmr.c	global	utytmr_work	utytmr_work
0x803083C0	0x4	.bss	lib/cftyp422_ppc.c	global	gqr_save	gqr_save
0x803083C4	0x400	.bss	lib/cftyp422_ppc.c	global	cr_r	cr_r
0x803087C4	0x400	.bss	lib/cftyp422_ppc.c	global	cr_g	cr_g
0x80308BC4	0x400	.bss	lib/cftyp422_ppc.c	global	cb_b	cb_b
0x80308FC4	0x400	.bss	lib/cftyp422_ppc.c	local	cb_g	cb_g
0x803093E0	0x400	.bss	lib/cftyp422_ppc.c	global	y	y
0x803097E0	0x4	.bss	lib/cftyp422_ppc.c	global	CFT_dummy	CFT_dummy
0x803097E8	0x24	.bss	lib/cftfx.c	global	cft_basic_ccir601	cft_basic_ccir601
0x8030980C	0x24	.bss	lib/cftfx.c	global	cft_yuv_rgb_coeff	cft_yuv_rgb_coeff
0x80309830	0x4	.bss	lib/cftfx.c	global	cft_ptr_cr_rgb	cft_ptr_cr_rgb
0x80309834	0x4	.bss	lib/cftfx.c	local	cft_ptr_cb_rgb	cft_ptr_cb_rgb
0x80309838	0x4	.bss	lib/cftfx.c	global	cft_ptr_y_rgb	cft_ptr_y__rgb
0x8030983C	0x100	.bss	lib/cftfx.c	global	cft_conv_v_itbl	cft_conv_v_itbl
0x8030993C	0x100	.bss	lib/cftfx.c	global	cft_conv_u_itbl	cft_conv_u_itbl
0x80309A3C	0x100	.bss	lib/cftfx.c	global	cft_conv_y_itbl	cft_conv_y_itbl
0x80309B40	0x4	.bss	lib/cft_common.c	global	cftcom_optimize_speed	cftcom_optimize_speed
0x80309B48	0x4	.bss	lib/mps_lib.c	local	mpslib_hn_last	mpslib_hn_last
0x80309B4C	0x4	.bss	lib/mps_lib.c	local	cri_verstr_ptr_80309B4C	cri_verstr_ptr
0x80309B50	0x4	.bss	lib/mps_lib.c	global	MPSLIB_libwork	MPSLIB_libwork
0x80309B58	0x14	.bss	lib/mpv_err.c	global	mpverrinf	mpverrinf
0x80309B70	0x28	.bss	lib/mpv_hdec.c	local	mc_bidirect_func	mc_bidirect_func
0x80309B98	0x28	.bss	lib/mpv_hdec.c	global	mc_backward_func	mc_backward_func
0x80309BC0	0x28	.bss	lib/mpv_hdec.c	global	mc_forward_func	mc_forward_func
0x80309BE8	0x50	.bss	lib/mpv_hdec.c	local	mc_intra_func	mc_intra_func
0x80309C38	0x28	.bss	lib/mpv_hdec.c	local	skip_func	skip_func
0x80309C60	0x4	.bss	lib/mpv_lib.c	local	mpvlib_use_lc	mpvlib_use_lc
0x80309C64	0x400	.bss	lib/mpv_lib.c	global	mpv_clip_0_255_tbl	mpv_clip_0_255_tbl
0x8030A064	0x4	.bss	lib/mpv_lib.c	local	mpv_clip_0_255_base	mpv_clip_0_255_base
0x8030A068	0x4	.bss	lib/mpv_lib.c	local	mpvlib_mpvobj	mpvlib_mpvobj
0x8030A06C	0x4	.bss	lib/mpv_lib.c	local	mpvlib_oix	mpvlib_oix
0x8030A070	0x4	.bss	lib/mpv_lib.c	global	mpvlib_iix	mpvlib_iix
0x8030A074	0x5C	.bss	lib/mpv_lib.c	local	mpvlib_libwork	mpvlib_libwork
0x8030A0D0	0x4	.bss	lib/mpv_lib.c	local	cri_verstr_ptr_8030A0D0	cri_verstr_ptr
0x8030A0D8	0x200	.bss	lib/mpv_vlc.c	global	mpvvlt_run_level_8	mpvvlt_run_level_8
0x8030A2D8	0x400	.bss	lib/mpv_vlc.c	global	mpvvlt2_c_dcsiz	mpvvlt2_c_dcsiz
0x8030A6D8	0x400	.bss	lib/mpv_vlc.c	local	mpvvlt2_y_dcsiz	mpvvlt2_y_dcsiz
0x8030AAD8	0x80	.bss	lib/mpv_vlc.c	local	mpvvlt_c_dcsiz	mpvvlt_c_dcsiz
0x8030AB58	0x80	.bss	lib/mpv_vlc.c	local	mpvvlt_y_dcsiz	mpvvlt_y_dcsiz
0x8030ABD8	0x400	.bss	lib/mpv_vlc.c	global	mpvvlt_cbp	mpvvlt_cbp
0x8030AFD8	0x40	.bss	lib/mpv_vlc.c	global	mpvvlt_motion_1	mpvvlt_motion_1
0x8030B018	0x100	.bss	lib/mpv_vlc.c	global	mpvvlt_motion_0	mpvvlt_motion_0
0x8030B118	0x80	.bss	lib/mpv_vlc.c	local	mpvvlt_b_mbtype	mpvvlt_b_mbtype
0x8030B198	0x40	.bss	lib/mpv_vlc.c	local	mpvvlt_p_mbtype	mpvvlt_p_mbtype
0x8030B1D8	0x40	.bss	lib/mpv_vlc.c	global	mpvvlt_mbai_b_1	mpvvlt_mbai_b_1
0x8030B218	0x100	.bss	lib/mpv_vlc.c	local	mpvvlt_mbai_b_0	mpvvlt_mbai_b_0
0x8030B318	0x40	.bss	lib/mpv_vlc.c	local	mpvvlt_mbai_p_1	mpvvlt_mbai_p_1
0x8030B358	0x100	.bss	lib/mpv_vlc.c	local	mpvvlt_mbai_p_0	mpvvlt_mbai_p_0
0x8030B458	0x80	.bss	lib/mpv_vlc.c	global	mpvvlt_mbai_i_1	mpvvlt_mbai_i_1
0x8030B4D8	0x200	.bss	lib/mpv_vlc.c	local	mpvvlt_mbai_i_0	mpvvlt_mbai_i_0
0x8030B6D8	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_run_level_8	mpvvlc_run_level_8
0x8030B6DC	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_run_level_4	mpvvlc_run_level_4
0x8030B6E0	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_run_level_2	mpvvlc_run_level_2
0x8030B6E4	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_run_level_1	mpvvlc_run_level_1
0x8030B6E8	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_run_level_0a	mpvvlc_run_level_0a
0x8030B6EC	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_run_level_0b	mpvvlc_run_level_0b
0x8030B6F0	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_run_level_0c	mpvvlc_run_level_0c
0x8030B6F4	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc2_c_dcsiz	mpvvlc2_c_dcsiz
0x8030B6F8	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc2_y_dcsiz	mpvvlc2_y_dcsiz
0x8030B6FC	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_c_dcsiz	mpvvlc_c_dcsiz
0x8030B700	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_y_dcsiz	mpvvlc_y_dcsiz
0x8030B704	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_cbp	mpvvlc_cbp
0x8030B708	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_motion_1	mpvvlc_motion_1
0x8030B70C	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_motion_0	mpvvlc_motion_0
0x8030B710	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_b_mbtype	mpvvlc_b_mbtype
0x8030B714	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_p_mbtype	mpvvlc_p_mbtype
0x8030B718	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_mbai_b_1	mpvvlc_mbai_b_1
0x8030B71C	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_mbai_b_0	mpvvlc_mbai_b_0
0x8030B720	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_mbai_p_1	mpvvlc_mbai_p_1
0x8030B724	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_mbai_p_0	mpvvlc_mbai_p_0
0x8030B728	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_mbai_i_1	mpvvlc_mbai_i_1
0x8030B72C	0x4	.bss	lib/mpv_vlc.c	global	mpvvlc_mbai_i_0	mpvvlc_mbai_i_0
0x8030B730	0x20	.bss	lib/mpv_umc.c	global	mpvumc_oneref_y	mpvumc_oneref_y
0x8030B750	0x20	.bss	lib/mpv_umc.c	local	mpvumc_oneref	mpvumc_oneref
0x8030B770	0x4000	.bss	lib/dct_fsri.c	global	PreIDCT	PreIDCT
0x8030F770	0x200	.bss	lib/dct_fsri.c	global	sfsd_scale_tbl	sfsd_scale_tbl
0x8030F970	0x4	.bss	lib/dct_fsri.c	global	dctfsri_version_dummy	dctfsri_version_dummy
0x8030F978	0x40	.bss	lib/mpv_bdec.c	global	mpvbdec_dfl_iqm	mpvbdec_dfl_iqm
0x8030F9B8	0x40	.bss	lib/mpv_bdec.c	global	mpvbdec_zigzag	mpvbdec_zigzag
0x8030F9F8	0x20	.bss	lib/mpv_cmc.c	global	mpvcmc_oneref	mpvcmc_oneref
0x8030FA18	0x200	.bss	lib/dct_ac.c	global	dctac_i_const	dctac_i_const
0x8030FC18	0x200	.bss	lib/dct_ac.c	global	dctac_f_const	dctac_f_const
0x8030FE18	0x4	.bss	lib/dct_ac.c	local	dctac_version_dummy	dctac_version_dummy
0x8030FE20	0x4	.bss	lib/dct_ver.c	local	cri_verstr_ptr_8030FE20	cri_verstr_ptr
0x8030FE28	0x40	.bss	lib/adx_insh.c	local	adxt_dmybuf	adxt_dmybuf
0x8030FE68	0x400	.bss	lib/adx_insh.c	local	adxt_hdbuf	adxt_hdbuf
0x80310268	0x4	.bss	lib/adx_sfa.c	local	sfa_init_cnt	sfa_init_cnt
0x80310270	0x4	.bss	lib/adx_sje.c	local	skg_init_count_80310270	skg_init_count
0x80310274	0x4	.bss	lib/adx_sje.c	local	skg_err_func_80310274	skg_err_func
0x80310278	0x4	.bss	lib/adx_sje.c	local	skg_err_obj_80310278	skg_err_obj
0x80310280	0x900	.bss	lib/adx_sje.c	local	adxsje_prdflt_obj	adxsje_prdflt_obj
0x80310B80	0xC0	.bss	lib/adx_sje.c	local	adxsje_iirflt_obj	adxsje_iirflt_obj
0x80310C40	0x17C0	.bss	lib/adx_sje.c	local	adxsje_obj	adxsje_obj
0x80312400	0x4	.bss	lib/mfci.c	local	mfci_err_func	mfci_err_func
0x80312404	0x4	.bss	lib/mfci.c	local	mfci_err_obj	mfci_err_obj
0x80312408	0x12C	.bss	lib/mfci.c	global	mfci_err_str	mfci_err_str
0x80312534	0x8C0	.bss	lib/mfci.c	global	mfci_obj	mfci_obj
0x80312DF4	0x4	.bss	lib/mfci.c	global	mfci_init_flag	mfci_init_flag
0x80312DF8	0xC	.bss	lib/gcci.c	global	gcg_ci_debug	gcg_ci_debug
0x80312E04	0x4	.bss	lib/gcci.c	global	gcg_ci_err_obj	gcg_ci_err_obj
0x80312E08	0x4	.bss	lib/gcci.c	global	gcg_ci_err_func	gcg_ci_err_func
0x80312E0C	0xFA0	.bss	lib/gcci.c	local	gcg_ci_obj	gcg_ci_obj
0x80313DAC	0x4	.bss	lib/gcci.c	global	gcg_ci_build_ptr	gcg_ci_build_ptr
0x80313DB0	0x100	.bss	lib/gcci_sub.c	global	gcg_ci_root_dir	gcg_ci_root_dir
0x80313EB0	0x30	.bss	lib/gcci_sub.c	local	_8IDSystem.m_scrn_mat	IDSystem::m_scrn_mat
0x80313EE0	0x4	.sdata	game/cam_ctrl.cpp	global	g_pToolCamData	g_pToolCamData
0x80313EE4	0x4	.sdata	game/cam_ctrl.cpp	global	R_GAIN.1110	R_GAIN.1110
0x80313EE8	0x4	.sdata	game/cam_ctrl.cpp	global	GAIN.1111	GAIN.1111
0x80313EEC	0x1	.sdata	game/cam_ctrl.cpp	global	blink.1151	blink.1151
0x80313EED	0x3	.sdata	game/cam_ctrl.cpp	global	lbl_80313EED	.
0x80313EF0	0x4	.sdata	game/cam_ctrl.cpp	global	gain.1164	gain.1164
0x80313EF4	0x4	.sdata	game/cam_ctrl.cpp	global	nI.1218	nI.1218
0x80313EF8	0x4	.sdata	game/cam_ctrl.cpp	global	mI.1219	mI.1219
0x80313EFC	0x4	.sdata	game/cam_ctrl.cpp	local	rate.1220	rate.1220
0x80313F00	0x4	.sdata	game/card.cpp	global	isDbgInfoAlloc	isDbgInfoAlloc
0x80313F04	0x4	.sdata	game/card.cpp	local	isDbgInfoCached	isDbgInfoCached
0x80313F08	0x4	.sdata	game/card.cpp	local	pCard	pCard
0x80313F0C	0x4	.sdata	game/card.cpp	local	g_id	g_id
0x80313F10	0x2	.sdata	game/card.cpp	local	col_tbl.1563	col_tbl.1563
0x80313F12	0xE	.sdata	game/card.cpp	local	lbl_80313F12	.
0x80313F20	0x8	.sdata	game/emBar.cpp	local	EmBar_R1_move_tbl	EmBar_R1_move_tbl
0x80313F28	0x4	.sdata	game/item.cpp	global	g_item_order_num	g_item_order_num
0x80313F2C	0x4	.sdata	game/item.cpp	global	tbl_num.1521	tbl_num.1521
0x80313F30	0x4	.sdata	game/item.cpp	global	tbl_num.1558	tbl_num.1558
0x80313F34	0x4	.sdata	game/item.cpp	global	tbl_num.1562	tbl_num.1562
0x80313F38	0x4	.sdata	game/item.cpp	local	tbl_num.1566	tbl_num.1566
0x80313F3C	0x4	.sdata	game/item.cpp	global	tbl_num.1570	tbl_num.1570
0x80313F40	0x4	.sdata	game/item.cpp	local	tbl_num.1574	tbl_num.1574
0x80313F44	0x4	.sdata	game/item.cpp	local	sX.1581	sX.1581
0x80313F48	0x4	.sdata	game/item.cpp	global	sY.1582	sY.1582
0x80313F4C	0x4	.sdata	game/item.cpp	local	lbl_80313F4C	.
0x80313F50	0x4	.sdata	game/light_area.cpp	global	lit_pow_mul.756	lit_pow_mul.756
0x80313F54	0x4	.sdata	game/light_area.cpp	local	lbl_80313F54	.
0x80313F58	0x4	.sdata	game/map_obj.cpp	global	timer.738	timer.738
0x80313F5C	0x4	.sdata	game/map_obj.cpp	global	lbl_80313F5C	.
0x80313F60	0x4	.sdata	game/mercenaries.cpp	local	MercMin	MercMin
0x80313F64	0x4	.sdata	game/mercenaries.cpp	global	MercSec	MercSec
0x80313F68	0x4	.sdata	game/mercenaries.cpp	global	MercCes	MercCes
0x80313F6C	0x4	.sdata	game/mercenaries.cpp	local	BonusTimeAdd	BonusTimeAdd
0x80313F70	0x4	.sdata	game/mercenaries.cpp	global	ComboTimerMax	ComboTimerMax
0x80313F74	0x4	.sdata	game/mercenaries.cpp	global	ComboTimerFlash	ComboTimerFlash
0x80313F78	0x4	.sdata	game/mercenaries.cpp	local	BonusTimerFlash	BonusTimerFlash
0x80313F7C	0x4	.sdata	game/mercenaries.cpp	global	MARGIN.1631	MARGIN.1631
0x80313F80	0x8	.sdata	game/merchant.cpp	global	level_null	level_null
0x80313F88	0x8	.sdata	game/merchant.cpp	local	level_r329	level_r329
0x80313F90	0x4	.sdata	game/merchant.cpp	local	g_item_price_tbl_num	g_item_price_tbl_num
0x80313F94	0x4	.sdata	game/merchant.cpp	global	lbl_80313F94	.
0x80313F98	0x8	.sdata	game/obj14.cpp	global	Obj14_R1_move_tbl	Obj14_R1_move_tbl
0x80313FA0	0x2	.sdata	game/obj14.cpp	global	obj14ClothP	obj14ClothP
0x80313FA2	0x2	.sdata	game/obj14.cpp	local	lbl_80313FA2	.
0x80313FA4	0x2	.sdata	game/obj14.cpp	global	obj14ClothUp	obj14ClothUp
0x80313FA6	0x2	.sdata	game/obj14.cpp	global	lbl_80313FA6	.
0x80313FA8	0x2	.sdata	game/obj14.cpp	global	obj14ClothDp	obj14ClothDp
0x80313FAA	0x2	.sdata	game/obj14.cpp	local	lbl_80313FAA	.
0x80313FAC	0x8	.sdata	game/obj14.cpp	global	obj14ClothMax	obj14ClothMax
0x80313FB4	0x4	.sdata	game/obj14.cpp	local	lbl_80313FB4	.
0x80313FB8	0x8	.sdata	game/obj15.cpp	global	Obj15_R1_move_tbl	Obj15_R1_move_tbl
0x80313FC0	0x8	.sdata	game/obj26.cpp	local	Obj26_R1_move_tbl	Obj26_R1_move_tbl
0x80313FC8	0x1	.sdata	game/objBull.cpp	local	Bull_parts	Bull_parts
0x80313FC9	0x7	.sdata	game/objBull.cpp	global	lbl_80313FC9	.
0x80313FD0	0x4	.sdata	game/objRobo.cpp	global	RoboFallSpdX	RoboFallSpdX
0x80313FD4	0x4	.sdata	game/objRobo.cpp	global	RoboFallSpdY	RoboFallSpdY
0x80313FD8	0x4	.sdata	game/objRobo.cpp	global	lbl_80313FD8	.
0x80313FDC	0x4	.sdata	game/objRobo.cpp	global	BridgeStartX	BridgeStartX
0x80313FE0	0x4	.sdata	game/objRobo.cpp	local	RoboHitRadius	RoboHitRadius
0x80313FE4	0x4	.sdata	game/objRobo.cpp	local	posysub	posysub
0x80313FE8	0x4	.sdata	game/objRocket.cpp	local	blastDmWidth.1047	blastDmWidth.1047
0x80313FEC	0x4	.sdata	game/objRocket.cpp	local	blastDbg.343	blastDbg.343
0x80313FF0	0x3	.sdata	game/objTrolley.cpp	global	Trolley_parts_tbl	Trolley_parts_tbl
0x80313FF3	0x5	.sdata	game/objTrolley.cpp	global	lbl_80313FF3	.
0x80313FF8	0x4	.sdata	game/objWep.cpp	local	laset_max_dist.1059	laset_max_dist.1059
0x80313FFC	0x4	.sdata	game/objWep.cpp	local	laset_max_size.1060	laset_max_size.1060
0x80314000	0x4	.sdata	game/objWep.cpp	local	laset_base_size.1061	laset_base_size.1061
0x80314004	0x8	.sdata	game/objWep.cpp	local	strAt.1075	strAt.1075
0x8031400C	0x4	.sdata	game/objWep.cpp	global	max_laser_dist.1081	max_laser_dist.1081
0x80314010	0x4	.sdata	game/objYagura.cpp	global	ObjYagura_R0_move_tbl	ObjYagura_R0_move_tbl
0x80314014	0x4	.sdata	game/objYagura.cpp	local	lbl_80314014	.
0x80314018	0x4	.sdata	game/option.cpp	local	x0.1389	x0.1389
0x8031401C	0x4	.sdata	game/option.cpp	local	y0.1390	y0.1390
0x80314020	0x4	.sdata	game/option.cpp	local	yes.1397	yes.1397
0x80314024	0x4	.sdata	game/option.cpp	local	snd_id.1398	snd_id.1398
0x80314028	0x4	.sdata	game/option.cpp	local	x0.1399	x0.1399
0x8031402C	0x4	.sdata	game/option.cpp	local	y0.1400	y0.1400
0x80314030	0x4	.sdata	game/option.cpp	local	x0.1401	x0.1401
0x80314034	0x4	.sdata	game/option.cpp	local	y0.1402	y0.1402
0x80314038	0x4	.sdata	game/option.cpp	local	vib_time.1406	vib_time.1406
0x8031403C	0x4	.sdata	game/option.cpp	global	vib_level.1407	vib_level.1407
0x80314040	0x4	.sdata	game/option.cpp	global	x0.1408	x0.1408
0x80314044	0x4	.sdata	game/option.cpp	global	y0.1409	y0.1409
0x80314048	0x4	.sdata	game/option.cpp	global	DEFAULT.1413	DEFAULT.1413
0x8031404C	0x4	.sdata	game/option.cpp	global	MIN_OFS.1414	MIN_OFS.1414
0x80314050	0x4	.sdata	game/option.cpp	global	MAX_OFS.1415	MAX_OFS.1415
0x80314054	0x4	.sdata	game/option.cpp	local	x0.1416	x0.1416
0x80314058	0x4	.sdata	game/option.cpp	global	y0.1417	y0.1417
0x8031405C	0x4	.sdata	game/option.cpp	global	x0.1421	x0.1421
0x80314060	0x4	.sdata	game/option.cpp	global	y0.1422	y0.1422
0x80314064	0x1	.sdata	game/option.cpp	global	char_per.1447	char_per.1447
0x80314065	0x1	.sdata	game/option.cpp	local	char_bar.1448	char_bar.1448
0x80314066	0x2	.sdata	game/option.cpp	global	lbl_80314066	.
0x80314068	0x1	.sdata	game/pl_ashley.cpp	global	bbx.819	bbx.819
0x80314069	0x3	.sdata	game/pl_ashley.cpp	local	lbl_80314069	.
0x8031406C	0x4	.sdata	game/pl_ashley.cpp	global	bul.820	bul.820
0x80314070	0x4	.sdata	game/pl_debug.cpp	global	scr_hit_check	scr_hit_check
0x80314074	0x4	.sdata	game/pl_debug.cpp	local	sat_make_test	sat_make_test
0x80314078	0x4	.sdata	game/pl_debug.cpp	global	local_coord_test	local_coord_test
0x8031407C	0x4	.sdata	game/pl_debug.cpp	global	hcFlag.924	hcFlag.924
0x80314080	0x4	.sdata	game/pl_debug.cpp	local	hcMask.925	hcMask.925
0x80314084	0x4	.sdata	game/pl_debug.cpp	local	pS0.932	pS0.932
0x80314088	0x2	.sdata	game/pl_debug.cpp	global	pl_db_parts_no.939	pl_db_parts_no.939
0x8031408A	0x6	.sdata	game/pl_debug.cpp	global	lbl_8031408A	.
0x80314090	0x8	.sdata	game/pl_knife.cpp	local	func_tbl.1057	func_tbl.1057
0x80314098	0x8	.sdata	game/pl_knife.cpp	local	func_tbl.1098	func_tbl.1098
0x803140A0	0x8	.sdata	game/pl_knife.cpp	local	func_tbl.1115	func_tbl.1115
0x803140A8	0x4	.sdata	game/pl_npc.cpp	local	distMin.1268	distMin.1268
0x803140AC	0x4	.sdata	game/pl_npc.cpp	global	width.1350	width.1350
0x803140B0	0x4	.sdata	game/pl_npc.cpp	global	height.1351	height.1351
0x803140B4	0x4	.sdata	game/pl_npc.cpp	local	subNear2.1456	subNear2.1456
0x803140B8	0x1	.sdata	game/pl_npc.cpp	local	delayMove.1457	delayMove.1457
0x803140B9	0x1	.sdata	game/pl_npc.cpp	local	npcCheck.1458	npcCheck.1458
0x803140BA	0x2	.sdata	game/pl_npc.cpp	local	lbl_803140BA	.
0x803140BC	0x4	.sdata	game/pl_npc.cpp	local	spd0.1501	spd0.1501
0x803140C0	0x4	.sdata	game/pl_npc.cpp	local	spd1.1502	spd1.1502
0x803140C4	0x1	.sdata	game/pl_npc.cpp	local	bbx.1509	bbx.1509
0x803140C5	0x3	.sdata	game/pl_npc.cpp	local	lbl_803140C5	.
0x803140C8	0x4	.sdata	game/pl_npc.cpp	global	bul.1510	bul.1510
0x803140CC	0x4	.sdata	game/pl_npc.cpp	global	eyetime.1518	eyetime.1518
0x803140D0	0x4	.sdata	game/pl_npc.cpp	global	dbsubflag.1558	dbsubflag.1558
0x803140D4	0x4	.sdata	game/pl_npc.cpp	global	lbl_803140D4	.
0x803140D8	0x1	.sdata	game/player.cpp	global	PlMode	PlMode
0x803140D9	0x1	.sdata	game/player.cpp	global	PlFormMode	PlFormMode
0x803140DA	0x1	.sdata	game/player.cpp	global	PlDbFlag	PlDbFlag
0x803140DB	0x1	.sdata	game/player.cpp	global	lbl_803140DB	.
0x803140DC	0x4	.sdata	game/player.cpp	global	WeaponMoveFunc	WeaponMoveFunc
0x803140E0	0x4	.sdata	game/player.cpp	global	BoatMoveFunc	BoatMoveFunc
0x803140E4	0x4	.sdata	game/player.cpp	global	pl_speed2_xxx.1216	pl_speed2_xxx.1216
0x803140E8	0x4	.sdata	game/snd.cpp	global	StrFileTbl	StrFileTbl
0x803140EC	0x4	.sdata	game/snd.cpp	global	str_flag	str_flag
0x803140F0	0x8	.sdata	game/snd.cpp	global	end_check_tbl.1467	end_check_tbl.1467
0x803140F8	0x1	.sdata	game/snd.cpp	global	flag_bak.1552	flag_bak.1552
0x803140F9	0x7	.sdata	game/snd.cpp	global	lbl_803140F9	.
0x80314100	0x58	.sdata	lib/e_atan2.c	local	lbl_80314100	.
0x80314158	0x38	.sdata	lib/e_log10.c	global	lbl_80314158	.
0x80314190	0x28	.sdata	lib/s_atan.c	local	lbl_80314190	.
0x803141B8	0x8	.sdata	lib/s_tan.c	local	lbl_803141B8	.
0x803141C0	0x48	.sdata	lib/ef_acos.c	local	lbl_803141C0	.
0x80314208	0x40	.sdata	lib/ef_asin.c	local	lbl_80314208	.
0x80314248	0x30	.sdata	lib/ef_atan2.c	global	lbl_80314248	.
0x80314278	0x14	.sdata	lib/sf_atan.c	local	lbl_80314278	.
0x8031428C	0x4	.sdata	lib/sf_cos.c	global	lbl_8031428C	.
0x80314290	0x4	.sdata	lib/sf_sin.c	global	lbl_80314290	.
0x80314294	0x4	.sdata	lib/sf_tan.c	global	lbl_80314294	.
0x80314298	0x30	.sdata	lib/k_tan.c	global	lbl_80314298	.
0x803142C8	0x88	.sdata	lib/e_log.c	global	lbl_803142C8	.
0x80314350	0x58	.sdata	lib/e_rem_pio2.c	global	lbl_80314350	.
0x803143A8	0x24	.sdata	lib/kf_cos.c	global	lbl_803143A8	.
0x803143CC	0x1C	.sdata	lib/kf_sin.c	global	lbl_803143CC	.
0x803143E8	0x20	.sdata	lib/kf_tan.c	global	lbl_803143E8	.
0x80314408	0x38	.sdata	lib/ef_rem_pio2.c	global	lbl_80314408	.
0x80314440	0x40	.sdata	lib/k_rem_pio2.c	local	lbl_80314440	.
0x80314480	0x10	.sdata	lib/s_floor.c	global	lbl_80314480	.
0x80314490	0x28	.sdata	lib/kf_rem_pio2.c	local	lbl_80314490	.
0x803144B8	0x8	.sdata	lib/sf_floor.c	local	lbl_803144B8	.
0x803144C0	0x20	.sdata	lib/s_scalbn.c	local	lbl_803144C0	.
0x803144E0	0x10	.sdata	lib/sf_scalbn.c	global	lbl_803144E0	.
0x803144F0	0x4	.sdata	game/strtod2.cpp	local	maxExponent	maxExponent
0x803144F4	0x4	.sdata	game/vfprintf.cpp	global	cumulative_written.21	cumulative_written.21
0x803144F8	0x4	.sdata	game/vfprintf.cpp	global	pch_pointer.22	pch_pointer.22
0x803144FC	0x4	.sdata	game/vfiprintf.cpp	global	cumulative_written.4	cumulative_written.4
0x80314500	0x4	.sdata	game/vfiprintf.cpp	local	pch_pointer.5	pch_pointer.5
0x80314504	0x4	.sdata	game/locale.cpp	global	__mb_cur_max	__mb_cur_max
0x80314508	0x4	.sdata	game/impure.cpp	global	_impure_ptr	_impure_ptr
0x8031450C	0x4	.sdata	game/sn_buf.cpp	local	lbl_8031450C	.
0x80314510	0x4	.sdata	lib/OS.c	global	__OSVersion	__OSVersion
0x80314514	0x6	.sdata	lib/OS.c	global	@116_80314514	@116
0x8031451A	0x2	.sdata	lib/OS.c	local	lbl_8031451A	.
0x8031451C	0x4	.sdata	lib/OS.c	local	@163_8031451C	@163
0x80314520	0x4	.sdata	lib/OSArena.c	local	__OSArenaLo	__OSArenaLo
0x80314528	0x4	.sdata	lib/OSError.c	global	__OSFpscrEnableBits	__OSFpscrEnableBits
0x8031452C	0x2	.sdata	lib/OSError.c	local	@76_8031452C	@76
0x80314530	0x3	.sdata	lib/OSExec.c	global	@213_80314530	@213
0x80314538	0x4	.sdata	lib/OSThread.c	local	SwitchThreadCallback	SwitchThreadCallback
0x8031453C	0x1	.sdata	lib/OSThread.c	global	@833	@833
0x80314540	0x4	.sdata	lib/EXIBios.c	global	__EXIVersion	__EXIVersion
0x80314544	0x5	.sdata	lib/EXIBios.c	global	@480_80314544	@480
0x80314549	0x3	.sdata	lib/EXIBios.c	local	lbl_80314549	.
0x8031454C	0x6	.sdata	lib/EXIBios.c	local	@481_8031454C	@481
0x80314552	0x2	.sdata	lib/EXIBios.c	local	lbl_80314552	.
0x80314554	0x7	.sdata	lib/EXIBios.c	local	@482	@482
0x8031455B	0x1	.sdata	lib/EXIBios.c	local	lbl_8031455B	.
0x8031455C	0x5	.sdata	lib/EXIBios.c	global	@483_8031455C	@483
0x80314561	0x3	.sdata	lib/EXIBios.c	global	lbl_80314561	.
0x80314564	0x7	.sdata	lib/EXIBios.c	local	@484_80314564	@484
0x8031456B	0x1	.sdata	lib/EXIBios.c	local	lbl_8031456B	.
0x8031456C	0x4	.sdata	lib/EXIBios.c	local	@488_8031456C	@488
0x80314570	0x8	.sdata	lib/EXIBios.c	global	@491_80314570	@491
0x80314578	0x4	.sdata	lib/SIBios.c	global	__SIVersion	__SIVersion
0x8031457C	0x5	.sdata	lib/SIBios.c	global	@458	@458
0x80314581	0x3	.sdata	lib/SIBios.c	local	lbl_80314581	.
0x80314584	0x8	.sdata	lib/SIBios.c	global	@469_80314584	@469
0x80314590	0x4	.sdata	lib/db.c	global	lbl_80314590	.
0x80314598	0x8	.sdata	lib/mtx.c	local	Unit01	Unit01
0x803145A0	0x8	.sdata	lib/dvdfs.c	local	@118_803145A0	@118
